id,final_status,store_address_id,customer_id,courier_id,vertical,is_food,transport,number_of_assignments,total_real_distance,activation_time_local,last_courier_assigned_time,courier_started_order_local,courier_enters_pickup_time_local,pickup_time_local,courier_enters_delivery_point_time_local,termination_time
53247362,DeliveredStatus,23518,4828892,15623935,WALL - Partner,TRUE,BICYCLE,3,5.229,7/13/2019 22:38:40,7/13/2019 23:18:16,7/13/2019 23:18:23,7/13/2019 23:32:51,7/13/2019 23:39:58,7/13/2019 23:48:49,7/13/2019 23:54:22
52531554,DeliveredStatus,35272,3568316,15623935,WALL - Partner,TRUE,BICYCLE,1,6.401,7/9/2019 20:43:23,7/9/2019 20:53:46,7/9/2019 20:55:03,7/9/2019 21:04:56,7/9/2019 21:14:04,7/9/2019 21:21:20,7/9/2019 21:22:56
52612402,DeliveredStatus,18300,14802384,15623935,WALL - Partner,TRUE,BICYCLE,1,5.874,7/10/2019 12:04:55,7/10/2019 12:05:56,7/10/2019 12:08:51,7/10/2019 12:07:31,7/10/2019 12:14:27,7/10/2019 12:29:46,7/10/2019 12:33:58
53190539,DeliveredStatus,18300,16410740,15623935,WALL - Partner,TRUE,BICYCLE,1,3.735,7/13/2019 19:14:34,7/13/2019 19:14:44,7/13/2019 19:17:59,7/13/2019 19:14:36,7/13/2019 19:30:15,7/13/2019 19:37:22,7/13/2019 19:39:47
53052360,DeliveredStatus,23518,19718790,15623935,WALL - Partner,TRUE,BICYCLE,1,3.603,7/12/2019 22:24:43,7/12/2019 22:24:58,7/12/2019 22:25:17,7/12/2019 22:26:11,7/12/2019 22:41:18,7/12/2019 22:49:33,7/12/2019 22:53:51
53206747,DeliveredStatus,23424,16496438,15623935,WALL - Partner,TRUE,BICYCLE,1,3.406,7/13/2019 20:20:57,7/13/2019 20:32:01,7/13/2019 20:41:33,7/13/2019 20:49:28,7/13/2019 20:53:35,7/13/2019 21:07:22,7/13/2019 21:11:53
52683840,DeliveredStatus,18300,20384887,15623935,WALL - Partner,TRUE,BICYCLE,1,5.834,7/10/2019 20:29:09,7/10/2019 21:08:05,7/10/2019 21:21:21,7/10/2019 20:58:54,7/10/2019 21:50:38,7/10/2019 21:59:40,7/10/2019 22:02:53
52814397,DeliveredStatus,18300,20118186,15623935,WALL - Partner,TRUE,BICYCLE,1,2.345,7/11/2019 18:12:03,7/11/2019 18:12:32,7/11/2019 18:18:38,7/11/2019 18:18:10,7/11/2019 18:23:15,7/11/2019 18:31:43,7/11/2019 18:33:25
52672573,DeliveredStatus,18300,16205605,15623935,WALL - Partner,TRUE,BICYCLE,1,4.975,7/10/2019 19:41:22,7/10/2019 19:41:35,7/10/2019 19:42:00,7/10/2019 19:55:20,7/10/2019 19:59:20,7/10/2019 20:35:51,7/10/2019 20:41:10
52824660,DeliveredStatus,18300,18402316,15623935,WALL - Partner,TRUE,BICYCLE,1,2.562,7/11/2019 19:14:33,7/11/2019 19:14:37,7/11/2019 19:14:54,7/11/2019 19:14:50,7/11/2019 19:29:54,7/11/2019 19:39:12,7/11/2019 19:39:31
52621180,DeliveredStatus,15910,14447010,15623935,WALL - Partner,TRUE,BICYCLE,1,5.204,7/10/2019 13:25:16,7/10/2019 13:43:35,7/10/2019 13:45:44,7/10/2019 13:27:12,7/10/2019 14:18:00,7/10/2019 14:32:27,7/10/2019 14:36:44
52681112,DeliveredStatus,18300,3540915,15623935,WALL - Partner,TRUE,BICYCLE,1,5.511,7/10/2019 20:18:15,7/10/2019 20:41:37,7/10/2019 20:41:52,7/10/2019 20:58:54,7/10/2019 21:05:47,7/10/2019 21:17:54,7/10/2019 21:20:15
53007274,DeliveredStatus,18300,13039489,15623935,WALL - Partner,TRUE,BICYCLE,1,2.83,7/12/2019 19:58:23,7/12/2019 20:00:32,7/12/2019 20:00:51,7/12/2019 19:58:43,7/12/2019 20:09:47,7/12/2019 20:20:49,7/12/2019 20:26:21
52374226,DeliveredStatus,18300,3222394,15623935,WALL - Partner,TRUE,BICYCLE,1,3.028,7/8/2019 20:19:09,7/8/2019 20:19:14,7/8/2019 20:19:30,7/8/2019 20:19:10,7/8/2019 20:33:02,7/8/2019 20:39:24,7/8/2019 20:40:47
53135240,DeliveredStatus,18300,12234946,15623935,WALL - Partner,TRUE,BICYCLE,1,4.933,7/13/2019 13:11:34,7/13/2019 13:11:37,7/13/2019 13:14:04,7/13/2019 13:17:39,7/13/2019 13:37:20,7/13/2019 13:46:18,7/13/2019 13:47:36
53425897,DeliveredStatus,18300,15313849,15239027,WALL - Partner,TRUE,BICYCLE,1,5.67,7/14/2019 21:00:41,7/14/2019 21:01:35,7/14/2019 21:02:02,7/14/2019 21:05:18,7/14/2019 21:16:34,7/14/2019 21:28:12,7/14/2019 22:00:42
53010895,DeliveredStatus,18300,13267379,15239027,WALL - Partner,TRUE,BICYCLE,1,3.192,7/12/2019 20:11:19,7/12/2019 20:11:44,7/12/2019 20:14:01,7/12/2019 20:38:17,7/12/2019 20:38:17,7/12/2019 20:46:27,7/12/2019 20:53:05
52836562,DeliveredStatus,18300,19676426,15239027,WALL - Partner,TRUE,BICYCLE,1,5.188,7/11/2019 20:07:46,7/11/2019 20:08:30,7/11/2019 20:13:08,7/11/2019 20:15:31,7/11/2019 20:30:57,7/11/2019 20:46:27,7/11/2019 20:47:55
52849559,DeliveredStatus,85260,2963064,15239027,WALL - Partner,TRUE,BICYCLE,1,4.771,7/11/2019 20:56:22,7/11/2019 20:57:24,7/11/2019 21:00:09,7/11/2019 21:01:38,7/11/2019 21:16:56,7/11/2019 21:20:15,7/11/2019 21:25:26
52858876,DeliveredStatus,85260,2201341,15239027,WALL - Partner,TRUE,BICYCLE,1,4.324,7/11/2019 21:28:19,7/11/2019 21:28:54,7/11/2019 21:29:23,7/11/2019 21:33:22,7/11/2019 21:40:15,7/11/2019 21:46:36,7/11/2019 21:48:03
53020646,DeliveredStatus,18300,8320768,15239027,WALL - Partner,TRUE,BICYCLE,2,5.361,7/12/2019 20:44:26,7/12/2019 20:54:27,7/12/2019 20:54:27,7/12/2019 20:57:55,7/12/2019 21:10:25,7/12/2019 21:22:46,7/12/2019 21:29:03
52377860,DeliveredStatus,18300,660510,16974422,WALL - Partner,TRUE,BICYCLE,1,4.714,7/8/2019 20:33:52,7/8/2019 20:34:29,7/8/2019 20:36:27,7/8/2019 20:35:13,7/8/2019 20:47:47,7/8/2019 20:59:36,7/8/2019 21:04:34
52361444,DeliveredStatus,23517,20326658,16974422,WALL - Partner,TRUE,BICYCLE,2,3.428,7/8/2019 20:41:01,7/8/2019 20:55:52,7/8/2019 21:04:43,7/8/2019 21:10:36,7/8/2019 21:28:44,7/8/2019 21:35:46,7/8/2019 21:44:51
52409007,DeliveredStatus,48338,20335160,16974422,WALL - Partner,TRUE,BICYCLE,1,5.585,7/8/2019 22:53:08,7/8/2019 22:53:51,7/8/2019 22:59:43,7/8/2019 23:09:20,7/8/2019 23:12:00,7/8/2019 23:29:37,7/8/2019 23:40:19
52536441,DeliveredStatus,18300,16552619,16974422,WALL - Partner,TRUE,BICYCLE,1,5.412,7/9/2019 21:02:12,7/9/2019 21:23:15,7/9/2019 21:23:38,7/9/2019 21:02:12,7/9/2019 22:10:04,7/9/2019 22:10:10,7/9/2019 22:10:15
52399646,DeliveredStatus,16697,15937332,16974422,WALL - Partner,TRUE,BICYCLE,1,4.984,7/8/2019 22:03:05,7/8/2019 22:07:01,7/8/2019 22:07:21,7/8/2019 22:13:24,7/8/2019 22:31:12,7/8/2019 22:42:41,7/8/2019 22:48:57
52528269,DeliveredStatus,18300,14930159,16974422,WALL - Partner,TRUE,BICYCLE,1,5.399,7/9/2019 20:30:13,7/9/2019 20:30:20,7/9/2019 20:30:45,7/9/2019 20:47:49,7/9/2019 21:03:32,7/9/2019 21:17:28,7/9/2019 21:22:52
52483043,DeliveredStatus,85260,12253214,16974422,WALL - Partner,TRUE,BICYCLE,1,7.326,7/9/2019 15:33:30,7/9/2019 15:34:28,7/9/2019 15:35:05,7/9/2019 15:56:03,7/9/2019 16:02:24,7/9/2019 16:16:23,7/9/2019 16:24:57
52390595,DeliveredStatus,17313,2198356,16974422,WALL - Partner,TRUE,BICYCLE,2,2.219,7/8/2019 21:24:19,7/8/2019 21:35:31,7/8/2019 21:35:31,7/8/2019 21:50:04,7/8/2019 21:57:01,7/8/2019 22:05:34,7/8/2019 22:06:17
53461017,DeliveredStatus,69246,2771653,16974422,WALL - Partner,TRUE,BICYCLE,1,2.888,7/14/2019 22:34:48,7/14/2019 22:35:12,7/14/2019 22:42:53,7/14/2019 22:46:21,7/14/2019 22:53:48,7/14/2019 23:05:20,7/14/2019 23:11:59
52388281,DeliveredStatus,30640,2438891,6077019,WALL - Partner,TRUE,CAR,1,3.451,7/8/2019 21:14:54,7/8/2019 21:15:10,7/8/2019 21:17:45,7/8/2019 21:24:59,7/8/2019 21:32:28,7/8/2019 21:37:21,7/8/2019 21:41:25
53043361,DeliveredStatus,30640,16079612,6077019,WALL - Partner,TRUE,CAR,1,5.598,7/12/2019 21:54:25,7/12/2019 22:00:33,7/12/2019 22:01:11,7/12/2019 22:23:57,7/12/2019 22:33:30,7/12/2019 22:48:03,7/12/2019 23:19:54
52672452,DeliveredStatus,18300,11580033,2234219,WALL - Partner,TRUE,MOTORBIKE,1,6.545,7/10/2019 19:40:46,7/10/2019 19:47:41,7/10/2019 19:47:53,7/10/2019 19:56:30,7/10/2019 20:05:18,7/10/2019 20:15:57,7/10/2019 20:23:21
52501827,DeliveredStatus,18300,16641429,2234219,WALL - Partner,TRUE,MOTORBIKE,1,3.325,7/9/2019 18:14:22,7/9/2019 18:15:07,7/9/2019 18:15:24,7/9/2019 18:15:10,7/9/2019 18:21:03,7/9/2019 18:26:34,7/9/2019 18:28:57
53350594,DeliveredStatus,18300,2203667,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.369,7/14/2019 15:04:49,7/14/2019 15:08:39,7/14/2019 15:19:23,7/14/2019 15:13:17,7/14/2019 15:28:01,7/14/2019 15:32:56,7/14/2019 15:35:11
53325142,DeliveredStatus,30640,5461068,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.511,7/14/2019 12:38:53,7/14/2019 12:39:13,7/14/2019 12:39:27,7/14/2019 12:45:11,7/14/2019 12:51:10,7/14/2019 12:57:12,7/14/2019 13:01:55
53124288,DeliveredStatus,18296,4678754,2234219,WALL - Partner,TRUE,MOTORBIKE,1,10.52,7/13/2019 11:00:02,7/13/2019 11:22:47,7/13/2019 11:30:10,7/13/2019 11:39:53,7/13/2019 11:41:54,7/13/2019 11:49:38,7/13/2019 11:51:00
53334398,DeliveredStatus,85260,9025940,2234219,WALL - Partner,TRUE,MOTORBIKE,1,9.042,7/14/2019 13:44:01,7/14/2019 14:00:32,7/14/2019 14:08:30,7/14/2019 14:11:30,7/14/2019 14:17:36,7/14/2019 14:25:36,7/14/2019 14:28:00
52680025,DeliveredStatus,15927,14830309,2234219,WALL - Partner,TRUE,MOTORBIKE,1,6.063,7/10/2019 20:13:48,7/10/2019 20:24:19,7/10/2019 20:25:08,7/10/2019 20:32:47,7/10/2019 20:40:38,7/10/2019 20:54:42,7/10/2019 21:02:11
53203424,DeliveredStatus,30640,3719449,2234219,WALL - Partner,TRUE,MOTORBIKE,1,3.063,7/13/2019 20:08:55,7/13/2019 20:09:38,7/13/2019 20:09:43,7/13/2019 20:08:56,7/13/2019 20:17:57,7/13/2019 20:27:10,7/13/2019 20:30:00
52662482,DeliveredStatus,15727,13430028,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.737,7/10/2019 18:48:06,7/10/2019 18:49:41,7/10/2019 18:49:52,7/10/2019 18:59:20,7/10/2019 19:05:10,7/10/2019 19:10:24,7/10/2019 19:12:49
52512410,DeliveredStatus,18300,7791017,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.224,7/9/2019 19:18:55,7/9/2019 19:19:11,7/9/2019 19:19:25,7/9/2019 19:19:04,7/9/2019 19:32:45,7/9/2019 19:38:34,7/9/2019 19:40:45
52975855,DeliveredStatus,18300,19801677,2234219,WALL - Partner,TRUE,MOTORBIKE,1,5.058,7/12/2019 17:14:10,7/12/2019 17:14:46,7/12/2019 17:15:35,7/12/2019 17:19:25,7/12/2019 17:22:38,7/12/2019 17:34:15,7/12/2019 17:34:59
53417636,DeliveredStatus,18296,20612777,2234219,WALL - Partner,TRUE,MOTORBIKE,1,7.377,7/14/2019 20:39:57,7/14/2019 20:42:15,7/14/2019 20:51:23,7/14/2019 20:50:57,7/14/2019 20:57:07,7/14/2019 21:01:38,7/14/2019 21:03:32
53001565,DeliveredStatus,18300,8169225,2234219,WALL - Partner,TRUE,MOTORBIKE,1,5.206,7/12/2019 19:35:47,7/12/2019 19:36:08,7/12/2019 19:36:16,7/12/2019 19:35:51,7/12/2019 19:43:28,7/12/2019 19:52:46,7/12/2019 19:58:05
52504746,DeliveredStatus,18300,20367859,2234219,WALL - Partner,TRUE,MOTORBIKE,1,2.803,7/9/2019 18:34:45,7/9/2019 18:35:27,7/9/2019 18:35:33,7/9/2019 18:34:55,7/9/2019 18:43:14,7/9/2019 18:51:48,7/9/2019 18:54:38
52818949,DeliveredStatus,18296,20455814,2234219,WALL - Partner,TRUE,MOTORBIKE,1,5.293,7/11/2019 18:42:01,7/11/2019 18:43:01,7/11/2019 18:43:40,7/11/2019 18:45:50,7/11/2019 18:52:22,7/11/2019 19:02:34,7/11/2019 19:05:05
52657447,DeliveredStatus,90971,4290047,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.764,7/10/2019 18:14:32,7/10/2019 18:15:08,7/10/2019 18:15:16,7/10/2019 18:17:53,7/10/2019 18:28:37,7/10/2019 18:45:53,7/10/2019 18:48:54
53148191,CanceledStatus,18005,8995567,2234219,WALL - NonPartner,FALSE,MOTORBIKE,2,3.274,7/13/2019 16:41:01,7/13/2019 17:25:56,7/13/2019 17:26:10,,,,7/13/2019 17:33:49
53424182,DeliveredStatus,18296,18646348,2234219,WALL - Partner,TRUE,MOTORBIKE,1,9.742,7/14/2019 20:56:30,7/14/2019 21:03:37,7/14/2019 21:03:53,7/14/2019 20:56:31,7/14/2019 21:17:34,7/14/2019 21:24:21,7/14/2019 21:34:44
53354438,DeliveredStatus,71757,16872738,2234219,WALL - Partner,TRUE,MOTORBIKE,1,8.476,7/14/2019 15:25:49,7/14/2019 15:36:06,7/14/2019 15:38:30,7/14/2019 15:37:58,7/14/2019 15:46:07,7/14/2019 15:57:06,7/14/2019 16:00:07
52330503,DeliveredStatus,18300,20318491,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.792,7/8/2019 15:20:47,7/8/2019 15:21:15,7/8/2019 15:26:09,7/8/2019 15:31:05,7/8/2019 15:38:48,7/8/2019 15:45:43,7/8/2019 15:46:39
53188131,DeliveredStatus,30640,20550159,2234219,WALL - Partner,TRUE,MOTORBIKE,1,2.171,7/13/2019 19:01:44,7/13/2019 19:02:32,7/13/2019 19:02:42,7/13/2019 19:02:27,7/13/2019 19:15:52,7/13/2019 19:21:55,7/13/2019 19:25:23
53411426,DeliveredStatus,15927,13948316,2234219,WALL - Partner,TRUE,MOTORBIKE,1,8.13,7/14/2019 20:23:23,7/14/2019 20:23:56,7/14/2019 20:24:04,7/14/2019 20:27:48,7/14/2019 20:31:23,7/14/2019 20:38:48,7/14/2019 20:41:27
52335776,DeliveredStatus,18300,2121151,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.899,7/8/2019 16:09:01,7/8/2019 16:10:03,7/8/2019 16:10:19,7/8/2019 16:23:08,7/8/2019 16:25:01,7/8/2019 16:30:59,7/8/2019 16:54:58
53401414,DeliveredStatus,15910,10310767,2234219,WALL - Partner,TRUE,MOTORBIKE,1,11.029,7/14/2019 19:52:28,7/14/2019 19:55:29,7/14/2019 19:55:38,7/14/2019 19:52:28,7/14/2019 20:05:17,7/14/2019 20:14:36,7/14/2019 20:17:33
52668848,DeliveredStatus,18300,20415120,2234219,WALL - Partner,TRUE,MOTORBIKE,1,5.466,7/10/2019 19:23:09,7/10/2019 19:23:18,7/10/2019 19:23:32,7/10/2019 19:27:56,7/10/2019 19:34:30,7/10/2019 19:45:54,7/10/2019 19:46:59
52652193,DeliveredStatus,88585,17761640,2234219,WALL - Partner,TRUE,MOTORBIKE,1,3.823,7/10/2019 17:37:39,7/10/2019 17:38:32,7/10/2019 17:40:03,7/10/2019 17:46:21,7/10/2019 17:51:04,7/10/2019 17:59:53,7/10/2019 18:07:09
52527491,DeliveredStatus,18300,20272803,2234219,WALL - Partner,TRUE,MOTORBIKE,1,3.578,7/9/2019 20:27:06,7/9/2019 20:27:18,7/9/2019 20:27:34,7/9/2019 20:29:47,7/9/2019 20:59:27,7/9/2019 21:08:05,7/9/2019 21:10:51
52978152,CanceledStatus,,6124041,2234219,QUIERO,FALSE,MOTORBIKE,1,2.046,7/12/2019 17:32:18,7/12/2019 17:35:06,7/12/2019 17:35:21,,,,7/12/2019 17:43:22
53338602,CanceledStatus,51356,16210716,2234219,WALL - Partner,TRUE,MOTORBIKE,2,8.031,7/14/2019 14:05:46,7/14/2019 14:24:56,7/14/2019 14:26:13,,,,7/14/2019 15:07:34
53209412,DeliveredStatus,30640,19145607,2234219,WALL - Partner,TRUE,MOTORBIKE,1,8.243,7/13/2019 20:30:11,7/13/2019 20:31:00,7/13/2019 20:31:05,7/13/2019 20:38:35,7/13/2019 20:47:54,7/13/2019 21:17:29,7/13/2019 21:18:26
52518251,DeliveredStatus,18300,3685335,2234219,WALL - Partner,TRUE,MOTORBIKE,1,5.54,7/9/2019 19:46:33,7/9/2019 19:46:37,7/9/2019 19:46:49,7/9/2019 19:47:36,7/9/2019 20:10:07,7/9/2019 20:17:42,7/9/2019 20:20:42
52828591,DeliveredStatus,18300,6589974,2234219,WALL - Partner,TRUE,MOTORBIKE,1,3.926,7/11/2019 19:41:01,7/11/2019 19:42:05,7/11/2019 19:42:12,7/11/2019 19:41:13,7/11/2019 19:53:26,7/11/2019 20:00:36,7/11/2019 20:20:13
53322610,DeliveredStatus,90971,6333557,2234219,WALL - Partner,TRUE,MOTORBIKE,1,7.612,7/14/2019 12:12:11,7/14/2019 12:12:44,7/14/2019 12:12:51,7/14/2019 12:18:19,7/14/2019 12:23:28,7/14/2019 12:36:14,7/14/2019 12:36:38
53010279,DeliveredStatus,18300,10953407,2234219,WALL - Partner,TRUE,MOTORBIKE,1,3.927,7/12/2019 20:09:11,7/12/2019 20:09:44,7/12/2019 20:09:55,7/12/2019 20:11:08,7/12/2019 20:30:22,7/12/2019 20:37:14,7/12/2019 20:40:05
53435914,DeliveredStatus,18300,3939091,2234219,WALL - Partner,TRUE,MOTORBIKE,2,3.83,7/14/2019 21:24:36,7/14/2019 21:42:19,7/14/2019 21:42:19,7/14/2019 21:41:39,7/14/2019 21:41:39,7/14/2019 21:42:20,7/14/2019 21:43:00
53153773,DeliveredStatus,18300,20384887,2234219,WALL - Partner,TRUE,MOTORBIKE,1,6.037,7/13/2019 15:05:55,7/13/2019 15:06:34,7/13/2019 15:06:45,7/13/2019 15:11:03,7/13/2019 15:20:44,7/13/2019 15:30:10,7/13/2019 15:33:59
53164546,CanceledStatus,15727,20205112,2234219,WALL - Partner,TRUE,MOTORBIKE,1,9.234,7/13/2019 16:20:54,7/13/2019 16:21:51,7/13/2019 16:22:12,7/13/2019 16:35:32,7/13/2019 16:44:13,7/13/2019 16:51:42,7/13/2019 17:01:15
53209524,DeliveredStatus,30640,7416930,2234219,WALL - Partner,TRUE,MOTORBIKE,1,4.743,7/13/2019 20:40:01,7/13/2019 20:58:27,7/13/2019 21:18:35,7/13/2019 20:40:16,7/13/2019 21:36:08,7/13/2019 21:40:58,7/13/2019 21:57:59
53011844,DeliveredStatus,16588,19958171,6271437,WALL - Partner,TRUE,CAR,1,3.745,7/12/2019 20:14:36,7/12/2019 20:14:47,7/12/2019 20:15:15,7/12/2019 20:33:38,7/12/2019 20:37:05,7/12/2019 20:45:35,7/12/2019 20:53:42
53141248,DeliveredStatus,23517,2246957,6271437,WALL - Partner,TRUE,CAR,1,4.439,7/13/2019 13:51:14,7/13/2019 14:00:28,7/13/2019 14:02:04,7/13/2019 14:12:08,7/13/2019 14:13:57,7/13/2019 14:19:49,7/13/2019 14:24:02
53035835,DeliveredStatus,16620,16192954,6271437,WALL - Partner,TRUE,CAR,2,3.73,7/12/2019 21:30:58,7/12/2019 21:34:04,7/12/2019 21:53:24,7/12/2019 21:52:14,7/12/2019 22:01:15,7/12/2019 22:08:07,7/12/2019 22:10:32
53016176,DeliveredStatus,18296,20490443,6271437,WALL - Partner,TRUE,CAR,1,9.801,7/12/2019 21:01:01,7/12/2019 21:03:00,7/12/2019 21:14:19,7/12/2019 21:23:40,7/12/2019 21:32:55,7/12/2019 21:43:11,7/12/2019 21:53:13
52532077,DeliveredStatus,90971,15827903,17787323,WALL - Partner,TRUE,BICYCLE,1,4.29,7/9/2019 20:45:32,7/9/2019 20:55:47,7/9/2019 21:10:19,7/9/2019 21:21:35,7/9/2019 21:31:16,7/9/2019 21:39:49,7/9/2019 21:47:54
52849304,DeliveredStatus,15910,2121380,17787323,WALL - Partner,TRUE,BICYCLE,1,3.853,7/11/2019 20:55:25,7/11/2019 20:59:24,7/11/2019 20:59:58,7/11/2019 21:05:25,7/11/2019 21:21:45,7/11/2019 21:34:24,7/11/2019 21:38:49
52526982,DeliveredStatus,18300,20373982,17787323,WALL - Partner,TRUE,BICYCLE,1,3.023,7/9/2019 20:25:05,7/9/2019 20:25:16,7/9/2019 20:25:25,7/9/2019 20:26:23,7/9/2019 20:53:35,7/9/2019 21:07:13,7/9/2019 21:10:06
52829468,DeliveredStatus,85260,12622999,8046350,WALL - Partner,TRUE,MOTORBIKE,1,3.433,7/11/2019 19:37:21,7/11/2019 19:38:00,7/11/2019 19:39:28,7/11/2019 19:37:32,7/11/2019 19:47:29,7/11/2019 19:59:21,7/11/2019 20:02:19
53168929,DeliveredStatus,18300,14432787,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.642,7/13/2019 16:53:20,7/13/2019 16:57:27,7/13/2019 16:58:16,7/13/2019 17:00:42,7/13/2019 17:10:19,7/13/2019 17:22:17,7/13/2019 17:26:43
53387700,DeliveredStatus,85260,3860435,8046350,WALL - Partner,TRUE,MOTORBIKE,1,2.592,7/14/2019 18:56:25,7/14/2019 18:57:28,7/14/2019 18:57:41,7/14/2019 18:56:34,7/14/2019 19:03:55,7/14/2019 19:12:43,7/14/2019 19:20:21
53188963,DeliveredStatus,18300,2759389,8046350,WALL - Partner,TRUE,MOTORBIKE,1,1.241,7/13/2019 19:06:12,7/13/2019 19:06:35,7/13/2019 19:06:43,7/13/2019 19:06:27,7/13/2019 19:13:56,7/13/2019 19:22:32,7/13/2019 19:26:29
53369824,DeliveredStatus,31798,3915546,8046350,WALL - Partner,TRUE,MOTORBIKE,1,5.157,7/14/2019 17:06:18,7/14/2019 17:06:39,7/14/2019 17:06:51,7/14/2019 17:06:28,7/14/2019 17:20:46,7/14/2019 17:30:00,7/14/2019 17:30:24
52821397,DeliveredStatus,18300,14955101,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.548,7/11/2019 18:57:09,7/11/2019 18:57:17,7/11/2019 18:57:26,7/11/2019 18:57:17,7/11/2019 19:02:22,7/11/2019 19:12:50,7/11/2019 19:16:50
53165107,CanceledStatus,30640,10072559,8046350,WALL - Partner,TRUE,MOTORBIKE,1,7.39,7/13/2019 16:25:13,7/13/2019 16:25:56,7/13/2019 16:25:56,,,,7/13/2019 16:43:09
52307553,DeliveredStatus,23876,3351379,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.15,7/8/2019 16:45:01,7/8/2019 16:52:44,7/8/2019 16:52:52,7/8/2019 16:57:03,7/8/2019 17:00:59,7/8/2019 17:07:18,7/8/2019 17:10:13
53375570,DeliveredStatus,18300,4591983,8046350,WALL - Partner,TRUE,MOTORBIKE,1,2.581,7/14/2019 17:44:06,7/14/2019 17:44:15,7/14/2019 17:45:15,7/14/2019 17:44:11,7/14/2019 17:51:56,7/14/2019 18:02:35,7/14/2019 18:05:18
53207066,DeliveredStatus,18300,2837080,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.662,7/13/2019 20:22:01,7/13/2019 20:33:00,7/13/2019 20:36:09,7/13/2019 20:42:53,7/13/2019 20:51:16,7/13/2019 21:02:34,7/13/2019 21:04:47
53197784,DeliveredStatus,18300,2523058,8046350,WALL - Partner,TRUE,MOTORBIKE,1,3.391,7/13/2019 19:47:15,7/13/2019 19:53:20,7/13/2019 19:53:28,7/13/2019 19:54:23,7/13/2019 20:11:20,7/13/2019 20:21:50,7/13/2019 20:36:04
53177008,DeliveredStatus,18300,8937782,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.442,7/13/2019 17:51:58,7/13/2019 18:00:30,7/13/2019 18:00:42,7/13/2019 17:52:09,7/13/2019 18:07:01,7/13/2019 18:17:16,7/13/2019 18:21:11
53212334,DeliveredStatus,18300,6284573,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.297,7/13/2019 20:40:26,7/13/2019 20:48:49,7/13/2019 20:49:16,7/13/2019 20:42:53,7/13/2019 21:25:02,7/13/2019 21:35:34,7/13/2019 21:56:09
52792269,DeliveredStatus,18037,20448549,8046350,WALL - Partner,TRUE,MOTORBIKE,1,1.682,7/11/2019 15:20:49,7/11/2019 15:31:44,7/11/2019 15:33:16,7/11/2019 15:35:30,7/11/2019 15:38:46,7/11/2019 15:45:11,7/11/2019 15:47:42
52335369,DeliveredStatus,85260,5389187,8046350,WALL - Partner,TRUE,MOTORBIKE,1,3.805,7/8/2019 16:05:19,7/8/2019 16:05:58,7/8/2019 16:06:06,7/8/2019 16:05:22,7/8/2019 16:09:39,7/8/2019 16:19:06,7/8/2019 16:21:34
52306884,DeliveredStatus,18300,20311677,8046350,WALL - Partner,TRUE,MOTORBIKE,1,3.761,7/8/2019 11:48:01,7/8/2019 11:48:41,7/8/2019 11:48:51,7/8/2019 11:53:10,7/8/2019 11:58:52,7/8/2019 12:14:25,7/8/2019 12:18:53
52948639,DeliveredStatus,18300,16486342,8046350,WALL - Partner,TRUE,MOTORBIKE,1,2.782,7/12/2019 14:00:28,7/12/2019 14:02:34,7/12/2019 14:02:46,7/12/2019 14:00:32,7/12/2019 14:19:34,7/12/2019 14:23:56,7/12/2019 14:27:10
52813670,DeliveredStatus,85260,20330807,8046350,WALL - Partner,TRUE,MOTORBIKE,1,3.274,7/11/2019 18:07:05,7/11/2019 18:07:27,7/11/2019 18:07:48,7/11/2019 18:07:08,7/11/2019 18:21:55,7/11/2019 18:38:28,7/11/2019 18:40:33
52320527,DeliveredStatus,18017,17686838,8046350,WALL - Partner,TRUE,MOTORBIKE,1,2.597,7/8/2019 13:58:20,7/8/2019 13:58:53,7/8/2019 13:59:23,7/8/2019 13:58:34,7/8/2019 14:10:35,7/8/2019 14:18:37,7/8/2019 14:20:49
52789048,DeliveredStatus,88585,19992076,8046350,WALL - Partner,TRUE,MOTORBIKE,2,2.842,7/11/2019 14:55:13,7/11/2019 15:02:14,7/11/2019 15:04:07,7/11/2019 14:56:39,7/11/2019 15:21:13,7/11/2019 15:30:33,7/11/2019 15:32:39
52769768,DeliveredStatus,85260,20443128,8046350,WALL - Partner,TRUE,MOTORBIKE,2,6.003,7/11/2019 12:26:20,7/11/2019 12:30:18,7/11/2019 12:30:50,7/11/2019 12:30:40,7/11/2019 12:36:43,7/11/2019 12:52:29,7/11/2019 12:54:47
53145468,CanceledStatus,16593,6156985,8046350,WALL - Partner,TRUE,MOTORBIKE,4,7.478,7/13/2019 14:16:25,7/13/2019 14:52:19,7/13/2019 14:52:51,,,,7/13/2019 15:07:23
